direction,entry_time,exit_time,entry_price,exit_price,qty,notional,pnl,return_pct,r_multiple,hold_hours,entry_label,exit_label,entry_regime,exit_regime,entry_bar,exit_bar,cumulative_pnl,trade_number,is_win,running_win_rate,running_profit_factor
LONG,2025-12-14 23:30:00,2025-12-15 00:00:00,0.13,0.13,67.80806834,9.01,0.0872,0.9875,0.9673,0.5,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,286,288,0.5926,27,1,74.07407407407408,3.0991852639036486
SHORT,2025-12-15 00:15:00,2025-12-15 00:30:00,0.13,0.13,66.85378594,9.01,0.0194,0.2352,0.2153,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,289,290,0.612,28,1,75.0,3.167906482465462
SHORT,2025-12-15 01:00:00,2025-12-15 01:15:00,0.14,0.14,66.64611515,9.02,0.0138,0.1733,0.1533,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,292,293,0.6258,29,1,75.86206896551724,3.2167906482465463
SHORT,2025-12-15 01:30:00,2025-12-15 01:45:00,0.14,0.14,66.39094217,9.02,-0.0397,-0.4198,-0.4399,0.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,1,294,295,0.5861000000000001,30,0,73.33333333333333,2.8201863354037267
SHORT,2025-12-15 01:30:00,2025-12-15 02:00:00,0.14,0.14,66.02157844,9.02,-0.021,-0.2125,-0.2326,0.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,1,294,296,0.5651,31,0,70.96774193548387,2.6475218658892126
LONG,2025-12-15 14:45:00,2025-12-15 15:00:00,0.14,0.13,66.53678529,9.02,-0.1856,-2.0388,-2.0584,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,-2,347,348,0.37950000000000006,32,0,68.75,1.7179341657207716
LONG,2025-12-15 14:45:00,2025-12-15 19:30:00,0.13,0.13,66.97538342,9.02,-0.8034,-3.5936,-8.9113,4.75,BUY_OPEN_LONG,STOP_LONG,0,0,347,366,-0.42389999999999994,33,0,66.66666666666666,0.6817567567567567
LONG,2025-12-15 14:45:00,2025-12-15 20:30:00,0.13,0.13,67.41980223,9.02,0.0353,-3.9542,0.391,5.75,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,347,370,-0.38859999999999995,34,1,67.64705882352942,0.7082582582582582
LONG,2025-12-15 14:45:00,2025-12-15 23:15:00,0.13,0.13,67.87015837,9.02,0.0106,-2.7556,0.1178,8.5,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,347,381,-0.37799999999999995,35,1,68.57142857142857,0.7162162162162162
LONG,2025-12-15 20:15:00,2025-12-16 00:15:00,0.13,0.13,70.24640823,8.99,0.0035,1.4365,0.0385,4.0,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,369,385,-0.37449999999999994,36,1,69.44444444444444,0.7188438438438438
LONG,2025-12-16 00:45:00,2025-12-16 01:00:00,0.13,0.13,69.6100046,8.99,0.0253,0.3011,0.2811,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,387,388,-0.34919999999999995,37,1,70.27027027027027,0.7378378378378377
LONG,2025-12-16 01:00:00,2025-12-16 01:15:00,0.13,0.13,69.75523559,8.99,0.0162,0.1998,0.1798,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,388,389,-0.33299999999999996,38,1,71.05263157894737,0.7499999999999999
SHORT,2025-12-15 23:00:00,2025-12-16 01:30:00,0.13,0.13,69.46881946,8.99,0.0325,0.084,0.362,2.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,380,390,-0.3005,39,1,71.7948717948718,0.7743993993993994
SHORT,2025-12-16 00:00:00,2025-12-16 02:45:00,0.13,0.13,69.22087397,8.99,0.0353,0.3589,0.393,2.75,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,384,395,-0.2652,40,1,72.5,0.8009009009009008
LONG,2025-12-16 03:30:00,2025-12-16 03:45:00,0.13,0.13,69.84365964,8.99,0.0357,0.4171,0.397,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,398,399,-0.22949999999999998,41,1,73.17073170731707,0.8277027027027026
LONG,2025-12-16 04:15:00,2025-12-16 04:30:00,0.13,0.13,69.91100642,8.99,-0.0174,-0.174,-0.1939,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,401,402,-0.24689999999999998,42,0,71.42857142857143,0.8170297910182303
LONG,2025-12-16 04:45:00,2025-12-16 05:00:00,0.13,0.13,70.38025866,8.99,0.0708,0.8078,0.7877,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,403,404,-0.17609999999999998,43,1,72.09302325581395,0.8694975544686526
SHORT,2025-12-16 01:15:00,2025-12-16 06:15:00,0.13,0.13,69.27310178,8.99,-0.0294,-0.1037,-0.3272,5.0,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,389,409,-0.2055,44,0,70.45454545454545,0.8509573542210617
LONG,2025-12-16 07:15:00,2025-12-16 07:30:00,0.13,0.13,69.57620509,8.99,-0.061,-0.6582,-0.6781,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,413,414,-0.26649999999999996,45,0,68.88888888888889,0.814904847895541
SHORT,2025-12-16 02:30:00,2025-12-16 07:45:00,0.13,0.13,69.19980618,8.99,0.0395,1.1288,0.4389,5.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,394,415,-0.22699999999999995,46,1,69.56521739130434,0.8423392137796916
SHORT,2025-12-16 06:00:00,2025-12-16 09:00:00,0.13,0.13,69.44807694,8.99,0.013,0.4808,0.1444,3.0,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,408,420,-0.21399999999999994,47,1,70.2127659574468,0.8513682455896651
SHORT,2025-12-16 07:30:00,2025-12-16 10:45:00,0.13,0.13,69.6741541,8.99,-0.0966,-1.4324,-1.0749,3.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,414,427,-0.31059999999999993,48,0,68.75,0.7978391043998957
SHORT,2025-12-16 08:45:00,2025-12-16 11:00:00,0.13,0.13,69.65578028,8.99,-0.0606,-1.4936,-0.6743,2.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,419,428,-0.3711999999999999,49,0,67.3469387755102,0.7675641828428302
SHORT,2025-12-16 10:30:00,2025-12-16 11:15:00,0.13,0.13,69.42593293,8.99,-0.0621,-1.6723,-0.6907,0.75,SELL_OPEN_SHORT,PRUNE_OLDEST,0,2,426,429,-0.4332999999999999,50,0,66.0,0.7388343077572176
SHORT,2025-12-16 10:30:00,2025-12-16 13:30:00,0.13,0.13,69.08224019,8.99,0.0,-0.0409,0.0,3.0,SELL_OPEN_SHORT,BUY_CLOSE_SHORT,0,0,426,438,-0.4332999999999999,51,0,64.70588235294117,0.7388343077572176
LONG,2025-12-16 13:30:00,2025-12-16 13:45:00,0.13,0.13,69.03110839,8.99,-0.0274,-0.2847,-0.3046,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,438,439,-0.4606999999999999,52,0,63.46153846153846,0.7268307144974798
SHORT,2025-12-16 10:30:00,2025-12-16 14:00:00,0.13,0.13,68.74193359,8.99,-0.0006,0.0787,-0.0066,3.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,-1,426,440,-0.4612999999999999,53,0,62.264150943396224,0.7265722245272952
SHORT,2025-12-16 13:45:00,2025-12-16 14:45:00,0.13,0.13,68.72856415,8.98,0.0149,-0.4992,0.1653,1.0,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,439,443,-0.44639999999999985,54,1,62.96296296296296,0.7354039476023945
LONG,2025-12-16 14:45:00,2025-12-16 15:00:00,0.13,0.13,68.94580307,8.98,0.0795,0.9054,0.8852,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,443,444,-0.36689999999999984,55,1,63.63636363636363,0.7825262284393335
SHORT,2025-12-16 14:30:00,2025-12-16 15:00:00,0.13,0.13,68.25991967,8.98,0.062,0.0941,0.6898,0.5,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,442,444,-0.30489999999999984,56,1,64.28571428571429,0.8192756801612232
SHORT,2025-12-16 14:45:00,2025-12-16 16:00:00,0.13,0.13,67.84231222,8.98,0.0391,0.2112,0.4351,1.25,SELL_OPEN_SHORT,PRUNE_OLDEST,0,0,443,448,-0.2657999999999998,57,1,64.91228070175438,0.8424515440697051
LONG,2025-12-16 18:00:00,2025-12-16 18:15:00,0.13,0.13,68.62932114,8.99,0.0361,0.4216,0.4015,0.25,BUY_OPEN_LONG,PRUNE_OLDEST,0,0,456,457,-0.22969999999999982,58,1,65.51724137931035,0.8638492087013215
